Store_ID,Product_ID,Best_Model_1,Best1_MAE_Sales,Best1_RMSE_Sales,Best1_MAPE_Sales,Best1_R2_Sales,Best1_MAE_Profit,Best1_RMSE_Profit,Best1_MAPE_Profit,Best1_R2_Profit,Best_Model_2,Best2_MAE_Sales,Best2_RMSE_Sales,Best2_MAPE_Sales,Best2_R2_Sales,Best2_MAE_Profit,Best2_RMSE_Profit,Best2_MAPE_Profit,Best2_R2_Profit
4,19,Prophet,88.89166179427684,108.49549705129685,204.2727528456565,0.028093598485766536,5154.522225451656,7156.934330075313,204.27275284565644,0.0907419465282866,RF,89.16013793103448,108.70405606111454,210.99334698166965,0.024353449531430482,5101.135326206896,6978.797966137823,210.99334698166962,0.13544158258000327
4,2,Prophet,67.4014810565421,86.45372554341304,496.5007973520984,0.12629718099743914,3663.0189292253044,5121.794647055104,496.5007973520984,0.2642791062816523,GB,69.51510064780749,88.35545376458472,511.31874053053207,0.08743662623631954,3730.8284704966622,5189.469514748433,511.31874053053207,0.24470832810931686
4,20,Prophet,83.35234715227729,102.83994046428136,186.34450914542754,0.126944907599031,4333.8929132314215,5778.587022811823,186.34450914542754,0.2946182495473021,RF,83.44841379310346,104.15762344341057,185.49996068036708,0.10442875479850156,4416.106363448276,6007.952800996322,185.49996068036708,0.2375103939968246
4,3,GB,81.8443703658418,104.6901447395385,264.6275087662024,0.08104832014488927,4343.893491180479,6314.499729966215,264.6275087662024,0.2383259712459208,RF,83.74682758620689,105.45146918091655,305.1547496932177,0.06763417777419856,4405.555855862069,6304.148313747104,305.1547496932177,0.24082116254970531
4,4,Prophet,80.08237414869772,101.18249059490876,474.5155096483817,0.09682619881482646,4277.501783731364,5817.601768007419,474.5155096483817,0.2321972320249095,SARIMAX,84.94445493227894,106.42850954971274,554.0141697559983,0.000744468243153773,4550.828345796353,6053.941108354001,554.0141697559983,0.16854628356072077
4,5,RF,70.74075862068966,89.09501752778245,274.8000780127694,0.09930701276151654,4112.461288275862,5604.447844287752,274.8000780127694,0.2737963753261796,Prophet,72.92477251503261,87.3184833559951,313.973655639997,0.13486812454120112,4236.406824450656,5407.838415504939,313.973655639997,0.32385450073785804
4,6,RF,90.8283448275862,112.06970882692488,323.58796883155236,0.0724124867509327,4549.514740689654,6459.241227403868,323.5879688315524,0.32392852665060046,XGB,91.26569366455078,115.16539990786077,339.72934166039244,0.020459413528442383,4427.3679804971625,6257.087467132127,339.72934166039244,0.3655841053713842
4,7,Prophet,74.98970273708389,92.1943189512511,360.7215272249398,0.15696841815483042,4240.061332476959,5708.049645683256,360.7215272249398,0.292571735297091,GB,75.68767064340153,94.10589126696436,421.35254071830036,0.1216468805575679,4256.485411703569,5820.015295358281,421.35254071830036,0.2645465725708942
4,8,Prophet,75.88965490901556,93.38374066683711,246.42190647917968,0.14736831586079313,4190.510786382447,5644.012779468592,246.42190647917968,0.37184663955691755,SARIMAX,82.03368599071732,103.55064062185627,261.4304262050343,-0.04839396987514344,4313.120299545469,6291.977474181184,261.4304262050342,0.21933622223539329
4,9,GB,78.25493924045165,97.52260464385847,337.63534397551405,0.2214830727124425,4175.684125837692,5548.50593135992,337.6353439755141,0.3466393886540774,RF,79.63682758620689,96.8887106551315,359.4805574609761,0.23157085376930464,4292.1197,5593.547050264195,359.4805574609761,0.33598876032408476
5,1,RF,81.13310344827586,99.87093092656106,220.57909039813458,0.20836282028318698,4462.526351724138,5997.875498748897,220.57909039813458,0.43510976658626543,Prophet,82.31125610536984,101.7494909336383,210.63632380442053,0.17830153270878957,4639.899487172597,6291.631687375204,210.63632380442053,0.3784218278681999
5,10,XGB,72.85454559326172,94.37105745076188,225.4137820586039,0.2008596658706665,4096.102555707479,5783.378211965135,225.4137820586039,0.29760878336462804,RF,79.17386206896552,99.01247487755928,236.23210872511407,0.12031897551475912,4495.932922068966,5972.873998771529,236.23210872511407,0.2508261853597731
